date,state,positive,death,hospitalizedCurrently,positiveIncrease,deathIncrease,totalTestResults,hospitalizedIncrease,inIcuCurrently,onVentilatorCurrently
2020-10-15,ND,29653.0,375.0,207.0,706,5,710266.0,33,38.0,0.0
2020-10-16,ND,30517.0,393.0,217.0,864,18,719017.0,29,39.0,0.0
2020-10-17,ND,31261.0,404.0,217.0,744,11,726187.0,21,39.0,0.0
2020-10-18,ND,31978.0,409.0,210.0,717,5,733088.0,11,35.0,0.0
2020-10-19,ND,32637.0,413.0,205.0,659,4,741160.0,14,38.0,0.0
2020-10-20,ND,33666.0,417.0,209.0,1029,4,746364.0,34,39.0,0.0
2020-10-21,ND,34165.0,427.0,219.0,499,10,752495.0,23,33.0,0.0
2020-10-22,ND,35052.0,427.0,276.0,887,0,760318.0,27,38.0,0.0
2020-10-23,ND,35939.0,445.0,282.0,887,18,768409.0,37,44.0,0.0
2020-10-24,ND,36874.0,453.0,278.0,935,8,775786.0,17,41.0,0.0
2020-10-25,ND,37719.0,461.0,272.0,845,8,784157.0,12,37.0,0.0
2020-10-26,ND,38241.0,467.0,256.0,522,6,790536.0,20,38.0,0.0
2020-10-27,ND,39130.0,481.0,283.0,889,14,796514.0,41,37.0,0.0
2020-10-28,ND,39907.0,493.0,284.0,777,12,804167.0,41,41.0,0.0
2020-10-29,ND,41130.0,504.0,287.0,1223,11,812012.0,28,41.0,0.0
2020-10-30,ND,42483.0,517.0,294.0,1353,13,823327.0,39,44.0,0.0
2020-10-31,ND,43916.0,529.0,309.0,1433,12,832109.0,32,46.0,0.0
2020-11-01,ND,45043.0,536.0,278.0,1127,7,841049.0,16,38.0,0.0
2020-11-02,ND,46015.0,545.0,274.0,972,9,848765.0,22,36.0,0.0
2020-11-03,ND,47187.0,560.0,335.0,1172,15,856372.0,46,46.0,0.0
2020-11-04,ND,48301.0,572.0,352.0,1114,12,864328.0,36,54.0,0.0
2020-11-05,ND,49837.0,601.0,366.0,1536,29,873345.0,38,51.0,0.0
2020-11-06,ND,51602.0,618.0,375.0,1765,17,884732.0,41,48.0,0.0
2020-11-07,ND,53204.0,633.0,374.0,1602,15,894384.0,41,46.0,0.0
2020-11-08,ND,54305.0,644.0,408.0,1101,11,900448.0,23,51.0,0.0
2020-11-09,ND,55458.0,649.0,383.0,1153,5,907372.0,25,48.0,0.0
2020-11-10,ND,56342.0,649.0,383.0,884,0,907372.0,0,48.0,0.0
2020-11-11,ND,57373.0,691.0,411.0,1031,42,917951.0,61,51.0,0.0
2020-11-12,ND,59173.0,703.0,399.0,1800,12,930981.0,115,53.0,0.0
2020-11-13,ND,60602.0,713.0,421.0,1429,10,942125.0,38,50.0,0.0
2020-11-14,ND,62872.0,732.0,425.0,2270,19,955475.0,33,47.0,0.0
2020-11-15,ND,63796.0,742.0,400.0,924,10,962925.0,25,38.0,0.0
2020-11-16,ND,64885.0,749.0,400.0,1089,7,970684.0,17,39.0,0.0
2020-11-17,ND,65967.0,775.0,399.0,1082,26,976806.0,66,48.0,0.0
2020-11-18,ND,67230.0,791.0,384.0,1263,16,986340.0,46,44.0,0.0
2020-11-19,ND,68612.0,801.0,387.0,1382,10,995870.0,31,46.0,0.0
2020-11-20,ND,70016.0,840.0,395.0,1404,39,1005269.0,52,45.0,0.0
2020-11-21,ND,71540.0,840.0,376.0,1524,0,1017029.0,34,42.0,0.0
2020-11-22,ND,72683.0,846.0,379.0,1143,6,1026922.0,35,39.0,0.0
2020-11-23,ND,73397.0,852.0,377.0,714,6,1033394.0,22,42.0,0.0
2020-11-24,ND,74401.0,889.0,377.0,1004,37,1040798.0,47,36.0,0.0
2020-11-25,ND,75478.0,893.0,321.0,1077,4,1049728.0,59,33.0,0.0
2020-11-26,ND,76442.0,903.0,321.0,964,10,1058014.0,21,33.0,0.0
2020-11-27,ND,77232.0,908.0,347.0,790,5,1065157.0,12,39.0,0.0
2020-11-28,ND,77935.0,921.0,345.0,703,13,1072080.0,29,43.0,0.0
2020-11-29,ND,78658.0,921.0,337.0,723,0,1081000.0,18,39.0,0.0
2020-11-30,ND,79252.0,933.0,333.0,594,12,1088089.0,41,38.0,0.0
2020-12-01,ND,79655.0,960.0,320.0,403,27,1091144.0,43,35.0,0.0
2020-12-02,ND,80135.0,972.0,316.0,480,12,1096339.0,40,38.0,0.0
2020-12-03,ND,81105.0,983.0,306.0,970,11,1106508.0,22,45.0,0.0
2020-12-04,ND,81949.0,995.0,324.0,844,12,1116803.0,29,48.0,0.0
2020-12-05,ND,82504.0,1013.0,298.0,555,18,1125121.0,26,47.0,0.0
2020-12-06,ND,82981.0,1019.0,305.0,477,6,1132025.0,12,48.0,0.0
2020-02-15,NE,0.0,0.0,0.0,0,0,1.0,0,0.0,0.0
2020-02-16,NE,0.0,0.0,0.0,0,0,3.0,0,0.0,0.0
2020-02-17,NE,0.0,0.0,0.0,0,0,3.0,0,0.0,0.0
2020-02-18,NE,0.0,0.0,0.0,0,0,3.0,0,0.0,0.0
2020-02-19,NE,0.0,0.0,0.0,0,0,9.0,0,0.0,0.0
2020-02-20,NE,0.0,0.0,0.0,0,0,9.0,0,0.0,0.0
2020-02-21,NE,0.0,0.0,0.0,0,0,10.0,0,0.0,0.0
2020-02-22,NE,0.0,0.0,0.0,0,0,10.0,0,0.0,0.0
2020-02-23,NE,0.0,0.0,0.0,0,0,10.0,0,0.0,0.0
2020-02-24,NE,0.0,0.0,0.0,0,0,10.0,0,0.0,0.0
2020-02-25,NE,0.0,0.0,0.0,0,0,10.0,0,0.0,0.0
2020-02-26,NE,0.0,0.0,0.0,0,0,10.0,0,0.0,0.0
2020-02-27,NE,0.0,0.0,0.0,0,0,10.0,0,0.0,0.0
2020-02-28,NE,0.0,0.0,0.0,0,0,10.0,0,0.0,0.0
2020-02-29,NE,0.0,0.0,0.0,0,0,25.0,0,0.0,0.0
2020-03-01,NE,0.0,0.0,0.0,0,0,36.0,0,0.0,0.0
2020-03-02,NE,0.0,0.0,0.0,0,0,36.0,0,0.0,0.0
2020-03-03,NE,0.0,0.0,0.0,0,0,48.0,0,0.0,0.0
2020-03-04,NE,0.0,0.0,0.0,0,0,48.0,0,0.0,0.0
2020-03-05,NE,0.0,0.0,0.0,0,0,66.0,0,0.0,0.0
2020-03-06,NE,0.0,0.0,0.0,0,0,72.0,0,0.0,0.0
2020-03-07,NE,1.0,0.0,0.0,1,0,79.0,0,0.0,0.0
2020-03-08,NE,1.0,0.0,0.0,0,0,92.0,0,0.0,0.0
2020-03-09,NE,3.0,0.0,0.0,2,0,101.0,0,0.0,0.0
2020-03-10,NE,3.0,0.0,0.0,0,0,116.0,0,0.0,0.0
2020-03-11,NE,5.0,0.0,0.0,2,0,150.0,0,0.0,0.0
2020-03-12,NE,10.0,0.0,0.0,5,0,171.0,0,0.0,0.0
2020-03-13,NE,13.0,0.0,0.0,3,0,204.0,0,0.0,0.0
2020-03-14,NE,14.0,0.0,0.0,1,0,217.0,0,0.0,0.0
2020-03-15,NE,17.0,0.0,0.0,3,0,246.0,0,0.0,0.0
2020-03-16,NE,18.0,0.0,0.0,1,0,300.0,0,0.0,0.0
2020-03-17,NE,21.0,0.0,0.0,3,0,376.0,0,0.0,0.0
2020-03-18,NE,24.0,0.0,0.0,3,0,473.0,0,0.0,0.0
2020-03-19,NE,27.0,0.0,0.0,3,0,567.0,0,0.0,0.0
2020-03-20,NE,32.0,0.0,0.0,5,0,684.0,0,0.0,0.0
2020-03-21,NE,38.0,0.0,0.0,6,0,769.0,0,0.0,0.0
2020-03-22,NE,48.0,0.0,0.0,10,0,933.0,0,0.0,0.0
2020-03-23,NE,50.0,0.0,0.0,2,0,1035.0,0,0.0,0.0
2020-03-24,NE,52.0,0.0,0.0,2,0,1213.0,0,0.0,0.0
2020-03-25,NE,61.0,0.0,0.0,9,0,1409.0,0,0.0,0.0
2020-03-26,NE,73.0,0.0,0.0,12,0,1532.0,0,0.0,0.0
2020-03-27,NE,85.0,0.0,0.0,12,0,1731.0,0,0.0,0.0
2020-03-28,NE,96.0,2.0,0.0,11,2,1920.0,0,0.0,0.0
2020-03-29,NE,108.0,2.0,0.0,12,0,2258.0,0,0.0,0.0
2020-03-30,NE,145.0,2.0,0.0,37,0,2611.0,0,0.0,0.0
2020-03-31,NE,172.0,3.0,0.0,27,1,3002.0,0,0.0,0.0
2020-04-01,NE,210.0,4.0,0.0,38,1,3419.0,0,0.0,0.0
2020-04-02,NE,246.0,5.0,0.0,36,1,4137.0,0,0.0,0.0
2020-04-03,NE,279.0,6.0,0.0,33,1,4899.0,0,0.0,0.0
2020-04-04,NE,321.0,6.0,0.0,42,0,5290.0,0,0.0,0.0
2020-04-05,NE,363.0,8.0,0.0,42,2,5949.0,0,0.0,0.0
2020-04-06,NE,409.0,8.0,0.0,46,0,6372.0,0,0.0,0.0
2020-04-07,NE,447.0,10.0,0.0,38,2,7455.0,0,0.0,0.0
2020-04-08,NE,519.0,12.0,0.0,72,2,8016.0,0,0.0,0.0
2020-04-09,NE,567.0,14.0,0.0,48,2,8683.0,0,0.0,0.0
2020-04-10,NE,635.0,15.0,0.0,68,1,9495.0,0,0.0,0.0
2020-04-11,NE,700.0,17.0,0.0,65,2,10170.0,0,0.0,0.0
2020-04-12,NE,791.0,17.0,0.0,91,0,10979.0,0,0.0,0.0
2020-04-13,NE,814.0,17.0,0.0,23,0,11713.0,0,0.0,0.0
2020-04-14,NE,871.0,18.0,0.0,57,1,12168.0,0,0.0,0.0
2020-04-15,NE,901.0,20.0,0.0,30,2,12956.0,0,0.0,0.0
2020-04-16,NE,952.0,21.0,0.0,51,1,13687.0,0,0.0,0.0
2020-04-17,NE,1066.0,24.0,0.0,114,3,14477.0,0,0.0,0.0
2020-04-18,NE,1138.0,24.0,0.0,72,0,15002.0,0,0.0,0.0
2020-04-19,NE,1287.0,28.0,0.0,149,4,16066.0,0,0.0,0.0
2020-04-20,NE,1474.0,28.0,0.0,187,0,17191.0,0,0.0,0.0
2020-04-21,NE,1648.0,33.0,0.0,174,5,17999.0,0,0.0,0.0
2020-04-22,NE,1722.0,38.0,0.0,74,5,18446.0,0,0.0,0.0
2020-04-23,NE,1813.0,45.0,0.0,91,7,18959.0,0,0.0,0.0
2020-04-24,NE,2124.0,47.0,0.0,311,2,20516.0,0,0.0,0.0
2020-04-25,NE,2421.0,50.0,0.0,297,3,22148.0,0,0.0,0.0
2020-04-26,NE,2732.0,53.0,0.0,311,3,23621.0,0,0.0,0.0
2020-04-27,NE,3028.0,56.0,0.0,296,3,24902.0,0,0.0,0.0
2020-04-28,NE,3358.0,55.0,0.0,330,-1,26151.0,0,0.0,0.0
2020-04-29,NE,3374.0,55.0,0.0,16,0,26169.0,0,0.0,0.0
2020-04-30,NE,3784.0,68.0,0.0,410,13,28127.0,0,0.0,0.0
2020-05-01,NE,4281.0,70.0,0.0,497,2,30799.0,0,0.0,0.0
2020-05-02,NE,4838.0,73.0,0.0,557,3,32923.0,0,0.0,0.0
2020-05-03,NE,5326.0,76.0,0.0,488,3,34695.0,0,0.0,0.0
2020-05-04,NE,5910.0,78.0,0.0,584,2,36346.0,0,0.0,0.0
2020-05-05,NE,6083.0,78.0,0.0,173,0,38499.0,0,0.0,0.0
2020-05-06,NE,6438.0,82.0,0.0,355,4,40236.0,0,0.0,0.0
2020-05-07,NE,6771.0,86.0,0.0,333,4,42223.0,0,0.0,0.0
2020-05-08,NE,7190.0,90.0,0.0,419,4,45277.0,0,0.0,0.0
2020-05-09,NE,7831.0,92.0,0.0,641,2,49756.0,0,0.0,0.0
2020-05-10,NE,8234.0,96.0,0.0,403,4,51912.0,0,0.0,0.0
2020-05-11,NE,8315.0,98.0,0.0,81,2,52594.0,0,0.0,0.0
2020-05-12,NE,8572.0,100.0,192.0,257,2,54441.0,0,81.0,56.0
2020-05-13,NE,8692.0,103.0,192.0,120,3,57988.0,0,81.0,56.0
2020-05-14,NE,9075.0,107.0,0.0,383,4,60769.0,0,0.0,0.0
2020-05-15,NE,9416.0,113.0,0.0,341,6,65690.0,0,0.0,0.0
2020-05-16,NE,9772.0,119.0,0.0,356,6,69863.0,0,0.0,0.0
2020-05-17,NE,10220.0,123.0,0.0,448,4,75273.0,0,0.0,0.0
2020-05-18,NE,10348.0,123.0,0.0,128,0,76698.0,0,0.0,0.0
2020-05-19,NE,10625.0,125.0,0.0,277,2,80744.0,0,0.0,0.0
2020-05-20,NE,10846.0,132.0,0.0,221,7,84055.0,0,0.0,0.0
2020-05-21,NE,11122.0,138.0,0.0,276,6,88023.0,0,0.0,0.0
2020-05-22,NE,11425.0,143.0,0.0,303,5,90943.0,0,0.0,0.0
2020-05-23,NE,11662.0,147.0,0.0,237,4,95557.0,0,0.0,0.0
2020-05-24,NE,11989.0,147.0,0.0,327,0,97216.0,0,0.0,0.0
2020-05-25,NE,12134.0,150.0,0.0,145,3,101086.0,0,0.0,0.0
2020-05-26,NE,12355.0,150.0,0.0,221,0,103800.0,0,0.0,0.0
2020-05-27,NE,12619.0,153.0,0.0,264,3,105776.0,0,0.0,0.0
2020-05-28,NE,12976.0,163.0,0.0,357,10,109141.0,0,0.0,0.0
2020-05-29,NE,13261.0,164.0,0.0,285,1,111224.0,0,0.0,0.0
2020-05-30,NE,13654.0,170.0,0.0,393,6,116649.0,0,0.0,0.0
2020-05-31,NE,13905.0,170.0,0.0,251,0,120146.0,0,0.0,0.0
2020-06-01,NE,14101.0,170.0,0.0,196,0,122396.0,0,0.0,0.0
2020-06-02,NE,14345.0,178.0,0.0,244,8,126594.0,0,0.0,0.0
2020-06-03,NE,14611.0,181.0,194.0,266,3,129608.0,851,0.0,0.0
2020-06-04,NE,14866.0,187.0,211.0,255,6,133514.0,51,0.0,0.0
2020-06-05,NE,15117.0,186.0,190.0,251,-1,136640.0,3,0.0,0.0
2020-06-06,NE,15379.0,186.0,181.0,262,0,139332.0,14,0.0,0.0
2020-06-07,NE,15543.0,188.0,167.0,164,2,142120.0,9,0.0,0.0
2020-06-08,NE,15634.0,188.0,166.0,91,0,144308.0,7,0.0,0.0
2020-06-09,NE,15752.0,188.0,176.0,118,0,146827.0,32,0.0,0.0
2020-06-10,NE,15883.0,191.0,181.0,131,3,150265.0,22,0.0,0.0
2020-06-11,NE,16025.0,195.0,175.0,142,4,153687.0,11,0.0,0.0
2020-06-12,NE,16315.0,212.0,164.0,290,17,157824.0,29,0.0,0.0
2020-06-13,NE,16513.0,216.0,157.0,198,4,161666.0,38,0.0,0.0
2020-06-14,NE,16633.0,216.0,156.0,120,0,164146.0,3,0.0,0.0
2020-06-15,NE,16725.0,216.0,160.0,92,0,166881.0,5,0.0,0.0
2020-06-16,NE,16851.0,220.0,160.0,126,4,170229.0,13,0.0,0.0
2020-06-17,NE,17031.0,231.0,156.0,180,11,173553.0,28,0.0,0.0
2020-06-18,NE,17226.0,234.0,156.0,195,3,177205.0,25,0.0,0.0
2020-06-19,NE,17415.0,240.0,149.0,189,6,180796.0,25,0.0,0.0
2020-06-20,NE,17591.0,244.0,141.0,176,4,184230.0,34,0.0,0.0
2020-06-21,NE,17707.0,244.0,140.0,116,0,187172.0,12,0.0,0.0
2020-06-22,NE,17810.0,244.0,141.0,103,0,189997.0,0,0.0,0.0
2020-06-23,NE,17957.0,249.0,135.0,147,5,193505.0,22,0.0,0.0
2020-06-24,NE,18092.0,256.0,125.0,135,7,196390.0,23,0.0,0.0
2020-06-25,NE,18221.0,257.0,131.0,129,1,199287.0,11,0.0,0.0
2020-06-26,NE,18346.0,260.0,126.0,125,3,201697.0,26,0.0,0.0
2020-06-27,NE,18524.0,266.0,125.0,178,6,207925.0,18,0.0,0.0
2020-06-28,NE,18775.0,267.0,123.0,251,1,214296.0,3,0.0,0.0
2020-06-29,NE,18899.0,267.0,117.0,124,0,217232.0,1,0.0,0.0
2020-06-30,NE,19042.0,269.0,121.0,143,2,221183.0,14,0.0,0.0
2020-07-01,NE,19177.0,274.0,120.0,135,5,224300.0,0,0.0,0.0
2020-07-02,NE,19310.0,276.0,117.0,133,2,226650.0,13,0.0,0.0
2020-07-03,NE,19452.0,282.0,121.0,142,6,229237.0,10,0.0,0.0
2020-07-04,NE,19660.0,284.0,111.0,208,2,234689.0,12,0.0,0.0
2020-07-05,NE,19827.0,284.0,109.0,167,0,238228.0,3,0.0,0.0
2020-07-06,NE,19929.0,284.0,101.0,102,0,239498.0,1,0.0,0.0
2020-07-07,NE,20046.0,283.0,109.0,117,-1,241218.0,0,0.0,0.0
2020-07-08,NE,20201.0,282.0,102.0,155,-1,244586.0,29,0.0,0.0
2020-07-09,NE,20425.0,282.0,97.0,224,0,248882.0,7,0.0,0.0
2020-07-10,NE,20623.0,284.0,100.0,198,2,252902.0,14,0.0,0.0
2020-07-11,NE,20777.0,286.0,95.0,154,2,256833.0,0,0.0,0.0
2020-07-12,NE,20998.0,285.0,95.0,221,-1,262284.0,2,0.0,0.0
2020-07-13,NE,21172.0,285.0,98.0,174,0,267700.0,0,0.0,0.0
2020-07-14,NE,21399.0,288.0,101.0,227,3,272138.0,10,0.0,0.0
2020-07-15,NE,21717.0,286.0,110.0,318,-2,277296.0,11,0.0,0.0
2020-07-16,NE,21979.0,291.0,103.0,262,5,282012.0,11,0.0,0.0
2020-07-17,NE,22134.0,299.0,96.0,155,8,285813.0,0,0.0,0.0
2020-07-18,NE,22361.0,301.0,105.0,227,2,290645.0,27,0.0,0.0
2020-07-19,NE,22481.0,301.0,113.0,120,0,293481.0,1,0.0,0.0
2020-07-20,NE,22583.0,301.0,121.0,102,0,296371.0,1,0.0,0.0
2020-07-21,NE,22847.0,306.0,115.0,264,5,300777.0,20,0.0,0.0
2020-07-22,NE,23190.0,310.0,118.0,343,4,307468.0,6,0.0,0.0
2020-07-23,NE,23486.0,311.0,125.0,296,1,311679.0,14,0.0,0.0
2020-07-24,NE,23818.0,316.0,126.0,332,5,316152.0,26,0.0,0.0
2020-07-25,NE,24174.0,316.0,122.0,356,0,321996.0,0,0.0,0.0
2020-07-26,NE,24395.0,316.0,103.0,221,0,325579.0,19,0.0,0.0
2020-07-27,NE,24618.0,316.0,109.0,223,0,329420.0,3,0.0,0.0
2020-07-28,NE,24899.0,317.0,117.0,281,1,332449.0,17,0.0,0.0
2020-07-29,NE,25157.0,321.0,122.0,258,4,338010.0,19,0.0,0.0
2020-07-30,NE,25422.0,324.0,137.0,265,3,341533.0,4,0.0,0.0
2020-07-31,NE,25766.0,328.0,150.0,344,4,347418.0,0,0.0,0.0
2020-08-01,NE,26211.0,332.0,152.0,445,4,351821.0,12,0.0,0.0
2020-08-02,NE,26391.0,332.0,142.0,180,0,356565.0,7,0.0,0.0
2020-08-03,NE,26702.0,332.0,144.0,311,0,361468.0,1,0.0,0.0
2020-08-04,NE,26956.0,332.0,152.0,254,0,364592.0,14,0.0,0.0
2020-08-05,NE,27178.0,332.0,151.0,222,0,367751.0,0,0.0,0.0
2020-08-06,NE,27489.0,335.0,148.0,311,3,373143.0,37,0.0,0.0
2020-08-07,NE,27821.0,340.0,151.0,332,5,378945.0,7,0.0,0.0
2020-08-08,NE,28104.0,345.0,156.0,283,5,382701.0,16,0.0,0.0
2020-08-09,NE,28245.0,345.0,147.0,141,0,385560.0,11,0.0,0.0
2020-08-10,NE,28432.0,345.0,146.0,187,0,389822.0,7,0.0,0.0
2020-08-11,NE,28696.0,348.0,162.0,264,3,394321.0,19,0.0,0.0
2020-08-12,NE,29030.0,351.0,157.0,334,3,398463.0,139,0.0,0.0
2020-08-13,NE,29244.0,356.0,152.0,214,5,401540.0,0,0.0,0.0
2020-08-14,NE,29660.0,360.0,147.0,416,4,406588.0,0,0.0,0.0
2020-08-15,NE,29988.0,361.0,145.0,328,1,411000.0,0,0.0,0.0
2020-08-16,NE,30241.0,361.0,144.0,253,0,415610.0,3,0.0,0.0
2020-08-17,NE,30372.0,361.0,146.0,131,0,420046.0,0,0.0,0.0
2020-08-18,NE,30563.0,362.0,158.0,191,1,422230.0,0,0.0,0.0
2020-08-19,NE,30825.0,368.0,160.0,262,6,426389.0,-48,0.0,0.0
2020-08-20,NE,31040.0,371.0,156.0,215,3,430546.0,16,0.0,0.0
2020-08-21,NE,31348.0,373.0,146.0,308,2,434967.0,26,0.0,0.0
2020-08-22,NE,31626.0,376.0,140.0,278,3,438898.0,14,0.0,0.0
2020-08-23,NE,31780.0,376.0,139.0,154,0,441586.0,16,0.0,0.0
2020-08-24,NE,31889.0,378.0,146.0,109,2,443525.0,3,0.0,0.0
2020-08-25,NE,32047.0,383.0,154.0,158,5,449299.0,20,0.0,0.0
2020-08-26,NE,32348.0,383.0,168.0,301,0,451233.0,16,0.0,0.0
2020-08-27,NE,32727.0,386.0,166.0,379,3,456951.0,8,0.0,0.0
2020-08-28,NE,33101.0,391.0,174.0,374,5,462924.0,14,0.0,0.0
2020-08-29,NE,33436.0,392.0,168.0,335,1,467256.0,14,0.0,0.0
2020-08-30,NE,33753.0,392.0,172.0,317,0,471498.0,10,0.0,0.0
2020-08-31,NE,34046.0,392.0,172.0,293,0,476273.0,2,0.0,0.0
2020-09-01,NE,34287.0,397.0,161.0,241,5,479055.0,12,0.0,0.0
2020-09-02,NE,34574.0,399.0,162.0,287,2,482661.0,8,0.0,0.0
2020-09-03,NE,34995.0,399.0,172.0,421,0,487819.0,13,0.0,0.0
2020-09-04,NE,35469.0,404.0,162.0,474,5,493076.0,6,0.0,0.0
2020-09-05,NE,35661.0,404.0,174.0,192,0,495998.0,27,0.0,0.0
2020-09-06,NE,35805.0,404.0,176.0,144,0,497838.0,5,0.0,0.0
2020-09-07,NE,35886.0,404.0,175.0,81,0,499136.0,3,0.0,0.0
2020-09-08,NE,35975.0,404.0,172.0,89,0,500169.0,11,0.0,0.0
2020-09-09,NE,36477.0,406.0,179.0,502,2,511721.0,10,0.0,0.0
2020-09-10,NE,36917.0,421.0,182.0,440,15,517249.0,19,0.0,0.0
2020-09-11,NE,37373.0,430.0,178.0,456,9,523014.0,11,0.0,0.0
2020-09-12,NE,37841.0,434.0,166.0,468,4,528751.0,12,0.0,0.0
2020-09-13,NE,38108.0,434.0,163.0,267,0,533660.0,6,0.0,0.0
2020-09-14,NE,38335.0,434.0,169.0,227,0,538300.0,2,0.0,0.0
2020-09-15,NE,38642.0,435.0,176.0,307,1,542279.0,15,0.0,0.0
2020-09-16,NE,38970.0,436.0,167.0,328,1,546069.0,13,0.0,0.0
2020-09-17,NE,39419.0,439.0,176.0,449,3,551790.0,5,0.0,0.0
2020-09-18,NE,39921.0,442.0,188.0,502,3,557757.0,9,0.0,0.0
2020-09-19,NE,40387.0,442.0,185.0,466,0,563340.0,13,0.0,0.0
2020-09-20,NE,40797.0,442.0,174.0,410,0,568357.0,0,0.0,0.0
2020-09-21,NE,41083.0,442.0,170.0,286,0,572024.0,0,0.0,0.0
2020-09-22,NE,41388.0,452.0,185.0,305,10,576444.0,14,0.0,0.0
2020-09-23,NE,41785.0,461.0,197.0,397,9,580140.0,6,0.0,0.0
2020-09-24,NE,42278.0,462.0,200.0,493,1,585096.0,33,0.0,0.0
2020-09-25,NE,42731.0,462.0,231.0,453,0,590209.0,12,0.0,0.0
2020-09-26,NE,43162.0,468.0,225.0,431,6,595287.0,17,0.0,0.0
2020-09-27,NE,43596.0,469.0,226.0,434,1,601536.0,3,0.0,0.0
2020-09-28,NE,44063.0,470.0,224.0,467,1,606842.0,1,0.0,0.0
2020-09-29,NE,44578.0,472.0,214.0,515,2,611080.0,21,0.0,0.0
2020-09-30,NE,45044.0,478.0,215.0,466,6,618352.0,14,0.0,0.0
2020-10-01,NE,45564.0,478.0,226.0,520,0,624954.0,34,0.0,0.0
2020-10-02,NE,46185.0,493.0,227.0,621,15,634687.0,7,0.0,0.0
2020-10-03,NE,46977.0,493.0,232.0,792,0,644632.0,23,0.0,0.0
2020-10-04,NE,47403.0,497.0,249.0,426,4,649868.0,9,0.0,0.0
2020-10-05,NE,47807.0,501.0,249.0,404,4,655531.0,9,0.0,0.0
2020-10-06,NE,48259.0,503.0,271.0,452,2,663598.0,10,0.0,0.0
2020-10-07,NE,48757.0,507.0,262.0,498,4,675015.0,29,0.0,0.0
2020-10-08,NE,49396.0,507.0,288.0,639,0,687689.0,32,0.0,0.0
2020-10-09,NE,50059.0,514.0,293.0,663,7,696252.0,13,0.0,0.0
2020-10-10,NE,51144.0,519.0,299.0,1085,5,715692.0,18,0.0,0.0
2020-10-11,NE,51887.0,519.0,305.0,743,0,723250.0,27,0.0,0.0
2020-10-12,NE,52382.0,519.0,304.0,495,0,728422.0,0,0.0,0.0
2020-10-13,NE,52839.0,522.0,299.0,457,3,734692.0,17,0.0,0.0
2020-10-14,NE,53543.0,527.0,315.0,704,5,744183.0,12,0.0,0.0
2020-10-15,NE,54467.0,530.0,311.0,924,3,756460.0,38,0.0,0.0
2020-10-16,NE,55428.0,535.0,323.0,961,5,770507.0,38,0.0,0.0
2020-10-17,NE,56714.0,547.0,322.0,1286,12,784435.0,16,0.0,0.0
2020-10-18,NE,57334.0,548.0,320.0,620,1,791630.0,3,0.0,0.0
2020-10-19,NE,58068.0,548.0,343.0,734,0,799579.0,8,0.0,0.0
2020-10-20,NE,58817.0,554.0,380.0,749,6,810498.0,22,0.0,0.0
2020-10-21,NE,59409.0,565.0,380.0,592,11,822904.0,26,0.0,0.0
2020-10-22,NE,60308.0,576.0,400.0,899,11,836802.0,35,0.0,0.0
2020-10-23,NE,61285.0,587.0,389.0,977,11,847269.0,42,0.0,0.0
2020-10-24,NE,62510.0,591.0,426.0,1225,4,862880.0,34,0.0,0.0
2020-10-25,NE,63215.0,595.0,436.0,705,4,869163.0,16,0.0,0.0
2020-10-26,NE,63797.0,596.0,435.0,582,1,873565.0,13,0.0,0.0
2020-10-27,NE,64499.0,603.0,427.0,702,7,882620.0,29,0.0,0.0
2020-10-28,NE,65376.0,620.0,436.0,877,17,894385.0,30,0.0,0.0
2020-10-29,NE,66545.0,628.0,483.0,1169,8,905290.0,45,0.0,0.0
2020-10-30,NE,68150.0,637.0,528.0,1605,9,920664.0,27,0.0,0.0
2020-10-31,NE,69645.0,646.0,584.0,1495,9,938123.0,56,0.0,0.0
2020-11-01,NE,70732.0,652.0,612.0,1087,6,945178.0,9,0.0,0.0
2020-11-02,NE,71666.0,654.0,613.0,934,2,950497.0,8,0.0,0.0
2020-11-03,NE,72620.0,656.0,642.0,954,2,960464.0,26,0.0,0.0
2020-11-04,NE,74060.0,660.0,673.0,1440,4,975532.0,46,0.0,0.0
2020-11-05,NE,75888.0,669.0,698.0,1828,9,987498.0,26,0.0,0.0
2020-11-06,NE,78012.0,674.0,720.0,2124,5,1000225.0,53,0.0,0.0
2020-11-07,NE,80693.0,701.0,748.0,2681,27,1021846.0,45,0.0,0.0
2020-11-08,NE,82395.0,703.0,760.0,1702,2,1032275.0,34,0.0,0.0
2020-11-09,NE,83969.0,703.0,794.0,1574,0,1039698.0,9,0.0,0.0
2020-11-10,NE,85551.0,710.0,820.0,1582,7,1049078.0,32,0.0,0.0
2020-11-11,NE,87733.0,730.0,860.0,2182,20,1071705.0,45,0.0,0.0
2020-11-12,NE,89942.0,731.0,885.0,2209,1,1085792.0,115,0.0,0.0
2020-11-13,NE,92553.0,756.0,905.0,2611,25,1102377.0,-21,0.0,0.0
2020-11-14,NE,94922.0,775.0,918.0,2369,19,1117259.0,62,0.0,0.0
2020-11-15,NE,96834.0,779.0,889.0,1912,4,1130232.0,29,0.0,0.0
2020-11-16,NE,98161.0,779.0,914.0,1327,0,1137246.0,24,0.0,0.0
2020-11-17,NE,101601.0,797.0,938.0,3440,18,1166243.0,76,0.0,0.0
2020-11-18,NE,103805.0,816.0,978.0,2204,19,1181195.0,75,0.0,0.0
